Periodo,Grupo,Producto,Super,Precio
Abr25,Alimentos y bebidas,Café envasado (no instantáneo) Chaná Paquete 250 grs.,Micro Macro,"383,98"
Abr25,Alimentos y bebidas,Café envasado (no instantáneo) Chaná Paquete 250 grs.,Red Expres,"359,00"
Abr25,Alimentos y bebidas,Café envasado (no instantáneo) Chaná Paquete 250 grs.,Red Market,"355,00"
Abr25,Alimentos y bebidas,Café envasado (no instantáneo) Chaná Paquete 250 grs.,Ta - Ta,"361,00"
Abr25,Alimentos y bebidas,Café envasado (no instantáneo) Chaná Paquete 250 grs.,Tienda Inglesa,"406,00"
Abr25,Alimentos y bebidas,Café envasado (no instantáneo) Saint Paquete 250 grs.,El Dorado,"109,90"
Abr25,Alimentos y bebidas,Café envasado (no instantáneo) Saint Paquete 250 grs.,Red Expres,"199,00"
Abr25,Alimentos y bebidas,Café envasado (no instantáneo) Saint Paquete 250 grs.,Red Market,"182,00"
Abr25,Alimentos y bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,Devoto,"306,00"
Abr25,Alimentos y bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,Devoto Express,"321,00"
Abr25,Alimentos y bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,Disco,"306,00"
Abr25,Alimentos y bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,El Clon,"315,00"
Abr25,Alimentos y bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,El Dorado,"306,00"
Abr25,Alimentos y bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,Frog,"304,00"
Abr25,Alimentos y bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,Macro,"294,57"
Abr25,Alimentos y bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,Micro Macro,"318,13"
Abr25,Alimentos y bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,Red Expres,"305,00"
Abr25,Alimentos y bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,Red Market,"303,50"
Abr25,Alimentos y bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,Ta - Ta,"309,00"
Abr25,Alimentos y bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,Tienda Inglesa,"316,00"
Abr25,Alimentos y bebidas,Carne picada vacuna Con Hasta 20% de grasa 1 kg.,Devoto,"325,00"
Abr25,Alimentos y bebidas,Carne picada vacuna Con Hasta 20% de grasa 1 kg.,Devoto Express,"335,00"
Abr25,Alimentos y bebidas,Carne picada vacuna Con Hasta 20% de grasa 1 kg.,Disco,"325,00"
Abr25,Alimentos y bebidas,Carne picada vacuna Con Hasta 20% de grasa 1 kg.,Macro,"379,00"
Abr25,Alimentos y bebidas,Carne picada vacuna Con Hasta 20% de grasa 1 kg.,Micro Macro,"379,00"
Abr25,Alimentos y bebidas,Carne picada vacuna Con Hasta 20% de grasa 1 kg.,Red Expres,"309,00"
Abr25,Alimentos y bebidas,Carne picada vacuna Con Hasta 20% de grasa 1 kg.,Red Market,"290,00"
Abr25,Alimentos y bebidas,Carne picada vacuna Con Hasta 20% de grasa 1 kg.,Ta - Ta,"299,00"
Abr25,Alimentos y bebidas,Carne picada vacuna Con Hasta 20% de grasa 1 kg.,Tienda Inglesa,"299,00"
Abr25,Alimentos y bebidas,Carne picada vacuna Con Hasta 5% de grasa 1 kg.,Devoto,"439,00"
Abr25,Alimentos y bebidas,Carne picada vacuna Con Hasta 5% de grasa 1 kg.,Devoto Express,"452,00"
Abr25,Alimentos y bebidas,Carne picada vacuna Con Hasta 5% de grasa 1 kg.,Disco,"439,00"
Abr25,Alimentos y bebidas,Carne picada vacuna Con Hasta 5% de grasa 1 kg.,Macro,"479,00"
Abr25,Alimentos y bebidas,Carne picada vacuna Con Hasta 5% de grasa 1 kg.,Micro Macro,"449,01"
Abr25,Alimentos y bebidas,Carne picada vacuna Con Hasta 5% de grasa 1 kg.,Red Expres,"399,00"
Abr25,Alimentos y bebidas,Carne picada vacuna Con Hasta 5% de grasa 1 kg.,Red Market,"419,00"
Abr25,Alimentos y bebidas,Carne picada vacuna Con Hasta 5% de grasa 1 kg.,Ta - Ta,"359,00"
Abr25,Alimentos y bebidas,Carne picada vacuna Con Hasta 5% de grasa 1 kg.,Tienda Inglesa,"355,00"
Abr25,Alimentos y bebidas,Cerveza Patricia Botella 960 ml.,Devoto,"178,00"
Abr25,Alimentos y bebidas,Cerveza Patricia Botella 960 ml.,Devoto Express,"183,00"
Abr25,Alimentos y bebidas,Cerveza Patricia Botella 960 ml.,Disco,"178,00"
Abr25,Alimentos y bebidas,Cerveza Patricia Botella 960 ml.,El Clon,"169,00"
Abr25,Alimentos y bebidas,Cerveza Patricia Botella 960 ml.,El Dorado,"177,00"
Abr25,Alimentos y bebidas,Cerveza Patricia Botella 960 ml.,Frog,"178,00"
Abr25,Alimentos y bebidas,Cerveza Patricia Botella 960 ml.,Macro,"178,00"
Abr25,Alimentos y bebidas,Cerveza Patricia Botella 960 ml.,Micro Macro,"178,00"
Abr25,Alimentos y bebidas,Cerveza Patricia Botella 960 ml.,Red Expres,"159,00"
Abr25,Alimentos y bebidas,Cerveza Patricia Botella 960 ml.,Red Market,"178,00"
Abr25,Alimentos y bebidas,Cerveza Patricia Botella 960 ml.,Ta - Ta,"178,00"
Abr25,Alimentos y bebidas,Cerveza Patricia Botella 960 ml.,Tienda Inglesa,"180,00"
Abr25,Alimentos y bebidas,Cerveza Pilsen Botella 960 ml.,Devoto,"156,00"
Abr25,Alimentos y bebidas,Cerveza Pilsen Botella 960 ml.,Devoto Express,"156,00"
Abr25,Alimentos y bebidas,Cerveza Pilsen Botella 960 ml.,Disco,"156,00"
Abr25,Alimentos y bebidas,Cerveza Pilsen Botella 960 ml.,El Clon,"152,00"
Abr25,Alimentos y bebidas,Cerveza Pilsen Botella 960 ml.,El Dorado,"156,00"
Abr25,Alimentos y bebidas,Cerveza Pilsen Botella 960 ml.,Macro,"156,01"
Abr25,Alimentos y bebidas,Cerveza Pilsen Botella 960 ml.,Micro Macro,"156,01"
Abr25,Alimentos y bebidas,Cerveza Pilsen Botella 960 ml.,Red Expres,"151,00"
Abr25,Alimentos y bebidas,Cerveza Pilsen Botella 960 ml.,Red Market,"156,00"
Abr25,Alimentos y bebidas,Cerveza Pilsen Botella 960 ml.,Ta - Ta,"155,00"
Abr25,Alimentos y bebidas,Cerveza Pilsen Botella 960 ml.,Tienda Inglesa,"160,00"
Abr25,Alimentos y bebidas,Cerveza Zillertal Botella 1 lt.,Devoto,"202,00"
Abr25,Alimentos y bebidas,Cerveza Zillertal Botella 1 lt.,Devoto Express,"208,00"
Abr25,Alimentos y bebidas,Cerveza Zillertal Botella 1 lt.,Disco,"202,00"
Abr25,Alimentos y bebidas,Cerveza Zillertal Botella 1 lt.,El Clon,"189,00"
Abr25,Alimentos y bebidas,Cerveza Zillertal Botella 1 lt.,El Dorado,"198,00"
Abr25,Alimentos y bebidas,Cerveza Zillertal Botella 1 lt.,Frog,"202,00"
Abr25,Alimentos y bebidas,Cerveza Zillertal Botella 1 lt.,Macro,"190,50"
Abr25,Alimentos y bebidas,Cerveza Zillertal Botella 1 lt.,Micro Macro,"190,50"
Abr25,Alimentos y bebidas,Cerveza Zillertal Botella 1 lt.,Red Expres,"204,00"
Abr25,Alimentos y bebidas,Cerveza Zillertal Botella 1 lt.,Red Market,"202,00"
Abr25,Alimentos y bebidas,Cerveza Zillertal Botella 1 lt.,Ta - Ta,"198,00"
Abr25,Alimentos y bebidas,Cerveza Zillertal Botella 1 lt.,Tienda Inglesa,"204,00"
Abr25,Alimentos y bebidas,Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.,Devoto,"648,00"
Abr25,Alimentos y bebidas,Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.,Devoto Express,"648,00"
Abr25,Alimentos y bebidas,Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.,Disco,"648,00"
Abr25,Alimentos y bebidas,Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.,Macro,"571,74"
Abr25,Alimentos y bebidas,Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.,Micro Macro,"571,74"
Abr25,Alimentos y bebidas,Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.,Red Expres,"685,00"
Abr25,Alimentos y bebidas,Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.,Red Market,"530,00"
Abr25,Alimentos y bebidas,Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.,Ta - Ta,"549,00"
Abr25,Alimentos y bebidas,Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.,Tienda Inglesa,"685,00"
Abr25,Alimentos y bebidas,Chorizos mezcla sueltos - Centenario - Extra 1 kg.,Devoto,"699,00"
Abr25,Alimentos y bebidas,Chorizos mezcla sueltos - Centenario - Extra 1 kg.,Devoto Express,"734,00"
Abr25,Alimentos y bebidas,Chorizos mezcla sueltos - Centenario - Extra 1 kg.,Disco,"699,00"
Abr25,Alimentos y bebidas,Chorizos mezcla sueltos - Centenario - Extra 1 kg.,Macro,"653,16"
Abr25,Alimentos y bebidas,Chorizos mezcla sueltos - Centenario - Extra 1 kg.,Micro Macro,"653,16"
Abr25,Alimentos y bebidas,Chorizos mezcla sueltos - Centenario - Extra 1 kg.,Red Expres,"589,00"
Abr25,Alimentos y bebidas,Chorizos mezcla sueltos - Centenario - Extra 1 kg.,Red Market,"515,00"
Abr25,Alimentos y bebidas,Chorizos mezcla sueltos - Centenario - Extra 1 kg.,Ta - Ta,"629,00"
Abr25,Alimentos y bebidas,Chorizos mezcla sueltos - Centenario - Extra 1 kg.,Tienda Inglesa,"729,00"
Abr25,Alimentos y bebidas,Chorizos mezcla sueltos - La Familia - Hilo amarillo 1 kg.,Devoto,"435,00"
Abr25,Alimentos y bebidas,Chorizos mezcla sueltos - La Familia - Hilo amarillo 1 kg.,Devoto Express,"435,00"
Abr25,Alimentos y bebidas,Chorizos mezcla sueltos - La Familia - Hilo amarillo 1 kg.,Disco,"435,00"
Abr25,Alimentos y bebidas,Chorizos mezcla sueltos - La Familia - Hilo amarillo 1 kg.,Macro,"326,39"
Abr25,Alimentos y bebidas,Chorizos mezcla sueltos - La Familia - Hilo amarillo 1 kg.,Micro Macro,"326,39"
Abr25,Alimentos y bebidas,Cocoa Copacabana Envase 500 grs.,Devoto,"318,00"
Abr25,Alimentos y bebidas,Cocoa Copacabana Envase 500 grs.,Devoto Express,"334,00"
Abr25,Alimentos y bebidas,Cocoa Copacabana Envase 500 grs.,Disco,"318,00"
Abr25,Alimentos y bebidas,Cocoa Copacabana Envase 500 grs.,El Clon,"325,00"
Abr25,Alimentos y bebidas,Cocoa Copacabana Envase 500 grs.,El Dorado,"249,00"
Abr25,Alimentos y bebidas,Cocoa Copacabana Envase 500 grs.,Frog,"314,00"
Abr25,Alimentos y bebidas,Cocoa Copacabana Envase 500 grs.,Kinko,"319,00"
Abr25,Alimentos y bebidas,Cocoa Copacabana Envase 500 grs.,Macro,"279,52"
Abr25,Alimentos y bebidas,Cocoa Copacabana Envase 500 grs.,Micro Macro,"290,53"
Abr25,Alimentos y bebidas,Cocoa Copacabana Envase 500 grs.,Red Expres,"297,00"
Abr25,Alimentos y bebidas,Cocoa Copacabana Envase 500 grs.,Red Market,"274,00"
Abr25,Alimentos y bebidas,Cocoa Copacabana Envase 500 grs.,Ta - Ta,"325,00"
Abr25,Alimentos y bebidas,Cocoa Copacabana Envase 500 grs.,Tienda Inglesa,"329,00"
Abr25,Alimentos y bebidas,Cocoa Vascolet Envase 500 grs.,El Clon,"279,00"
Abr25,Alimentos y bebidas,Cocoa Vascolet Envase 500 grs.,El Dorado,"273,00"
Abr25,Alimentos y bebidas,Cocoa Vascolet Envase 500 grs.,Macro,"239,01"
Abr25,Alimentos y bebidas,Cocoa Vascolet Envase 500 grs.,Micro Macro,"258,13"
Abr25,Alimentos y bebidas,Cocoa Vascolet Envase 500 grs.,Red Expres,"309,00"
Abr25,Alimentos y bebidas,Cocoa Vascolet Envase 500 grs.,Red Market,"225,00"
Abr25,Alimentos y bebidas,Cocoa Vascolet Envase 500 grs.,Ta - Ta,"255,00"
Abr25,Alimentos y bebidas,Cocoa Vascolet Envase 500 grs.,Tienda Inglesa,"332,00"
Abr25,Alimentos y bebidas,Dulce de leche Conaprole Envase 1 kg.,Devoto,"293,00"
Abr25,Alimentos y bebidas,Dulce de leche Conaprole Envase 1 kg.,Devoto Express,"305,00"
Abr25,Alimentos y bebidas,Dulce de leche Conaprole Envase 1 kg.,Disco,"293,00"
Abr25,Alimentos y bebidas,Dulce de leche Conaprole Envase 1 kg.,El Clon,"289,00"
Abr25,Alimentos y bebidas,Dulce de leche Conaprole Envase 1 kg.,El Dorado,"293,00"
Abr25,Alimentos y bebidas,Dulce de leche Conaprole Envase 1 kg.,Frog,"296,00"
Abr25,Alimentos y bebidas,Dulce de leche Conaprole Envase 1 kg.,Macro,"288,47"
Abr25,Alimentos y bebidas,Dulce de leche Conaprole Envase 1 kg.,Micro Macro,"311,55"
Abr25,Alimentos y bebidas,Dulce de leche Conaprole Envase 1 kg.,Red Expres,"280,00"
Abr25,Alimentos y bebidas,Dulce de leche Conaprole Envase 1 kg.,Red Market,"297,00"
Abr25,Alimentos y bebidas,Dulce de leche Conaprole Envase 1 kg.,Ta - Ta,"290,00"
Abr25,Alimentos y bebidas,Dulce de leche Conaprole Envase 1 kg.,Tienda Inglesa,"299,00"
Abr25,Alimentos y bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Devoto,"237,50"
Abr25,Alimentos y bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Devoto Express,"246,00"
Abr25,Alimentos y bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Disco,"236,00"
Abr25,Alimentos y bebidas,Dulce de leche Los Nietitos Envase 1 kg.,El Clon,"175,00"
Abr25,Alimentos y bebidas,Dulce de leche Los Nietitos Envase 1 kg.,El Dorado,"179,00"
Abr25,Alimentos y bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Frog,"225,00"
Abr25,Alimentos y bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Kinko,"242,00"
Abr25,Alimentos y bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Macro,"214,94"
Abr25,Alimentos y bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Micro Macro,"232,13"
Abr25,Alimentos y bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Red Expres,"210,00"
Abr25,Alimentos y bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Red Market,"225,00"
Abr25,Alimentos y bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Ta - Ta,"229,00"
Abr25,Alimentos y bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Tienda Inglesa,"249,00"
Abr25,Alimentos y bebidas,Dulce de leche Manjar Envase 1 kg.,Devoto,"199,00"
Abr25,Alimentos y bebidas,Dulce de leche Manjar Envase 1 kg.,Devoto Express,"207,00"
Abr25,Alimentos y bebidas,Dulce de leche Manjar Envase 1 kg.,Disco,"199,00"
Abr25,Alimentos y bebidas,Dulce de leche Manjar Envase 1 kg.,El Clon,"185,00"
Abr25,Alimentos y bebidas,Dulce de leche Manjar Envase 1 kg.,El Dorado,"193,00"
Abr25,Alimentos y bebidas,Dulce de leche Manjar Envase 1 kg.,Frog,"198,00"
Abr25,Alimentos y bebidas,Dulce de leche Manjar Envase 1 kg.,Kinko,"220,00"
Abr25,Alimentos y bebidas,Dulce de leche Manjar Envase 1 kg.,Macro,"192,93"
Abr25,Alimentos y bebidas,Dulce de leche Manjar Envase 1 kg.,Micro Macro,"208,36"
Abr25,Alimentos y bebidas,Dulce de leche Manjar Envase 1 kg.,Red Expres,"195,00"
Abr25,Alimentos y bebidas,Dulce de leche Manjar Envase 1 kg.,Red Market,"202,50"
Abr25,Alimentos y bebidas,Dulce de leche Manjar Envase 1 kg.,Ta - Ta,"193,00"
Abr25,Alimentos y bebidas,Dulce de leche Manjar Envase 1 kg.,Tienda Inglesa,"199,00"
Abr25,Alimentos y bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,Devoto,"79,00"
Abr25,Alimentos y bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,Devoto Express,"81,00"
Abr25,Alimentos y bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,Disco,"78,00"
Abr25,Alimentos y bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,El Clon,"75,00"
Abr25,Alimentos y bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,El Dorado,"77,00"
Abr25,Alimentos y bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,Macro,"73,30"
Abr25,Alimentos y bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,Micro Macro,"79,17"
Abr25,Alimentos y bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,Red Expres,"76,00"
Abr25,Alimentos y bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,Red Market,"75,50"
Abr25,Alimentos y bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,Ta - Ta,"75,00"
Abr25,Alimentos y bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,Tienda Inglesa,"80,00"
Abr25,Alimentos y bebidas,Fideos secos al huevo Adria Paquete 500 grs.,Devoto,"91,00"
Abr25,Alimentos y bebidas,Fideos secos al huevo Adria Paquete 500 grs.,Devoto Express,"91,00"
Abr25,Alimentos y bebidas,Fideos secos al huevo Adria Paquete 500 grs.,Disco,"91,00"
Abr25,Alimentos y bebidas,Fideos secos al huevo Adria Paquete 500 grs.,El Dorado,"91,00"
Abr25,Alimentos y bebidas,Fideos secos al huevo Adria Paquete 500 grs.,Macro,"84,61"
Abr25,Alimentos y bebidas,Fideos secos al huevo Adria Paquete 500 grs.,Micro Macro,"84,61"
Abr25,Alimentos y bebidas,Fideos secos al huevo Adria Paquete 500 grs.,Red Expres,"79,00"
Abr25,Alimentos y bebidas,Fideos secos al huevo Adria Paquete 500 grs.,Red Market,"94,00"
Abr25,Alimentos y bebidas,Fideos secos al huevo Adria Paquete 500 grs.,Ta - Ta,"91,00"
Abr25,Alimentos y bebidas,Fideos secos al huevo Adria Paquete 500 grs.,Tienda Inglesa,"92,00"
Abr25,Alimentos y bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,Devoto,"76,00"
Abr25,Alimentos y bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,Devoto Express,"78,00"
Abr25,Alimentos y bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,Disco,"76,00"
Abr25,Alimentos y bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,El Dorado,"77,00"
Abr25,Alimentos y bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,Macro,"70,58"
Abr25,Alimentos y bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,Micro Macro,"70,58"
Abr25,Alimentos y bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,Red Expres,"73,00"
Abr25,Alimentos y bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,Red Market,"79,00"
Abr25,Alimentos y bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,Ta - Ta,"75,00"
Abr25,Alimentos y bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,Tienda Inglesa,"75,00"
Abr25,Alimentos y bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Devoto,"86,00"
Abr25,Alimentos y bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Devoto Express,"86,00"
Abr25,Alimentos y bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Disco,"86,00"
Abr25,Alimentos y bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,El Clon,"75,00"
Abr25,Alimentos y bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,El Dorado,"86,00"
Abr25,Alimentos y bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Frog,"84,00"
Abr25,Alimentos y bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Kinko,"95,00"
Abr25,Alimentos y bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Macro,"84,95"
Abr25,Alimentos y bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Micro Macro,"84,95"
Abr25,Alimentos y bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Red Expres,"78,00"
Abr25,Alimentos y bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Red Market,"82,00"
Abr25,Alimentos y bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Ta - Ta,"89,00"
Abr25,Alimentos y bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Tienda Inglesa,"86,00"
Abr25,Alimentos y bebidas,Fideos secos semolados Adria Paquete 500 grs.,Devoto,"66,00"
Abr25,Alimentos y bebidas,Fideos secos semolados Adria Paquete 500 grs.,Devoto Express,"68,00"
Abr25,Alimentos y bebidas,Fideos secos semolados Adria Paquete 500 grs.,Disco,"66,00"
Abr25,Alimentos y bebidas,Fideos secos semolados Adria Paquete 500 grs.,Red Expres,"52,00"
Abr25,Alimentos y bebidas,Fideos secos semolados Adria Paquete 500 grs.,Red Market,"51,00"
Abr25,Alimentos y bebidas,Fideos secos semolados Adria Paquete 500 grs.,Ta - Ta,"66,00"
Abr25,Alimentos y bebidas,Fideos secos semolados Las Acacias - franja celeste Paquete 500 grs.,El Dorado,"64,90"
Abr25,Alimentos y bebidas,Fideos secos semolados Las Acacias - franja celeste Paquete 500 grs.,Frog,"63,00"
Abr25,Alimentos y bebidas,Fideos secos semolados Las Acacias - franja celeste Paquete 500 grs.,Red Expres,"52,00"
Abr25,Alimentos y bebidas,Fideos secos semolados Las Acacias - franja celeste Paquete 500 grs.,Red Market,"62,00"
Abr25,Alimentos y bebidas,Frankfurters cortos Centenario Paquete 8 us.,El Dorado,"191,50"
Abr25,Alimentos y bebidas,Frankfurters cortos Centenario Paquete 8 us.,Red Expres,"216,00"
Abr25,Alimentos y bebidas,Frankfurters cortos Centenario Paquete 8 us.,Tienda Inglesa,"260,00"
Abr25,Alimentos y bebidas,Frankfurters cortos Ottonello Paquete 8 us.,Devoto,"184,00"
Abr25,Alimentos y bebidas,Frankfurters cortos Ottonello Paquete 8 us.,Devoto Express,"184,00"
Abr25,Alimentos y bebidas,Frankfurters cortos Ottonello Paquete 8 us.,Disco,"184,00"
Abr25,Alimentos y bebidas,Frankfurters cortos Ottonello Paquete 8 us.,El Dorado,"179,00"
Abr25,Alimentos y bebidas,Frankfurters cortos Ottonello Paquete 8 us.,Frog,"192,00"
Abr25,Alimentos y bebidas,Frankfurters cortos Ottonello Paquete 8 us.,Red Expres,"190,00"
Abr25,Alimentos y bebidas,Frankfurters cortos Ottonello Paquete 8 us.,Ta - Ta,"185,00"
Abr25,Alimentos y bebidas,Frankfurters cortos Ottonello Paquete 8 us.,Tienda Inglesa,"198,00"
Abr25,Alimentos y bebidas,Frankfurters cortos Schneck Paquete 8 us.,Devoto,"269,00"
Abr25,Alimentos y bebidas,Frankfurters cortos Schneck Paquete 8 us.,Devoto Express,"282,00"
Abr25,Alimentos y bebidas,Frankfurters cortos Schneck Paquete 8 us.,Disco,"269,00"
Abr25,Alimentos y bebidas,Frankfurters cortos Schneck Paquete 8 us.,El Dorado,"255,00"
Abr25,Alimentos y bebidas,Frankfurters cortos Schneck Paquete 8 us.,Frog,"268,00"
Abr25,Alimentos y bebidas,Frankfurters cortos Schneck Paquete 8 us.,Kinko,"265,00"
Abr25,Alimentos y bebidas,Frankfurters cortos Schneck Paquete 8 us.,Macro,"238,85"
Abr25,Alimentos y bebidas,Frankfurters cortos Schneck Paquete 8 us.,Micro Macro,"257,96"
Abr25,Alimentos y bebidas,Frankfurters cortos Schneck Paquete 8 us.,Red Expres,"260,00"
Abr25,Alimentos y bebidas,Frankfurters cortos Schneck Paquete 8 us.,Red Market,"244,99"
Abr25,Alimentos y bebidas,Frankfurters cortos Schneck Paquete 8 us.,Ta - Ta,"239,00"
Abr25,Alimentos y bebidas,Frankfurters cortos Schneck Paquete 8 us.,Tienda Inglesa,"277,00"
Abr25,Alimentos y bebidas,Galletitas al agua Famosa Paquete 140 grs.,Devoto,"75,00"
Abr25,Alimentos y bebidas,Galletitas al agua Famosa Paquete 140 grs.,Devoto Express,"89,00"
Abr25,Alimentos y bebidas,Galletitas al agua Famosa Paquete 140 grs.,Disco,"75,00"
Abr25,Alimentos y bebidas,Galletitas al agua Famosa Paquete 140 grs.,El Clon,"75,00"
Abr25,Alimentos y bebidas,Galletitas al agua Famosa Paquete 140 grs.,El Dorado,"74,90"
Abr25,Alimentos y bebidas,Galletitas al agua Famosa Paquete 140 grs.,FarmaGlobal,"49,00"
Abr25,Alimentos y bebidas,Galletitas al agua Famosa Paquete 140 grs.,Farmashop,"82,00"
Abr25,Alimentos y bebidas,Galletitas al agua Famosa Paquete 140 grs.,Kinko,"85,00"
Abr25,Alimentos y bebidas,Galletitas al agua Famosa Paquete 140 grs.,Red Expres,"71,00"
Abr25,Alimentos y bebidas,Galletitas al agua Famosa Paquete 140 grs.,Red Market,"75,00"
Abr25,Alimentos y bebidas,Galletitas al agua Famosa Paquete 140 grs.,Ta - Ta,"75,00"
Abr25,Alimentos y bebidas,Galletitas al agua Famosa Paquete 140 grs.,Tienda Inglesa,"80,00"
Abr25,Alimentos y bebidas,Galletitas al agua Maestro Cubano Paquete 120 grs.,Red Expres,"40,00"
Abr25,Alimentos y bebidas,Galletitas al agua Maestro Cubano Paquete 120 grs.,Red Market,"37,00"
Abr25,Alimentos y bebidas,"Gaseosa tipo cola (env. no ret.) Coca Cola Botella 1,5 lt.",Devoto,"145,00"
Abr25,Alimentos y bebidas,"Gaseosa tipo cola (env. no ret.) Coca Cola Botella 1,5 lt.",Devoto Express,"145,00"
Abr25,Alimentos y bebidas,"Gaseosa tipo cola (env. no ret.) Coca Cola Botella 1,5 lt.",Disco,"145,00"
Abr25,Alimentos y bebidas,"Gaseosa tipo cola (env. no ret.) Coca Cola Botella 1,5 lt.",El Clon,"145,00"
Abr25,Alimentos y bebidas,"Gaseosa tipo cola (env. no ret.) Coca Cola Botella 1,5 lt.",El Dorado,"145,00"
Abr25,Alimentos y bebidas,"Gaseosa tipo cola (env. no ret.) Coca Cola Botella 1,5 lt.",Farmashop,"160,00"
